389.296296296296,386.962962962963,1,9,7879.72117965578,0.0839553554699149
391.875,392.041666666667,3,8,7789.03833399774,0.0594054520755898
43.0416666666667,60.625,4,8,12735.1323447599,0.623935763599056
54.9,207.3,4,10,12118.6432297331,0.677394661031419
373,322.833333333333,4,10,8155.86344118334,0.5192763232372
389.142857142857,381.714285714286,6,7,7917.66752035222,0.230700256357672
384.166666666667,288,8,2,8244.17723703779,0.570217173410195
396.866666666667,373.6,9,5,7913.73333855795,0.4108728924325
55,116.166666666667,10,8,12379.7625249866,0.611022715135963
396.095238095238,358.666666666667,10,7,7952.88848765167,0.270633138997373
389.958333333333,395.958333333333,11,8,7872.37533469167,0.366251846184837
396.333333333333,374,11,3,7919.44724239424,0.448814872329518
392.703703703704,334.703703703704,12,9,7935.8492404941,0.107073951818784
399.407407407407,398.851851851852,12,9,7759.05244912925,0.143408079690379
398.6,392.333333333333,13,10,7792.37905064333,0.0960302681075776
391.833333333333,397,14,2,7794.51223718834,0.153792803038149
24.9,163.833333333333,22,10,12586.1023061825,0.634001015434061
272.7,387.6,22,10,8864.85028657871,0.63876457481001
43.6666666666667,59.9166666666667,23,4,12774.1266956729,0.671218727217793
61.8333333333333,13.8333333333333,23,4,12577.5406443017,0.77726836656674
345.933333333333,352.033333333333,23,10,8307.83594799351,0.548623898269093
389.833333333333,33.1666666666667,23,8,8651.89063917902,0.645807329468895
396.066666666667,372.033333333333,23,10,7848.8233749913,0.0282436026301446
86.0333333333333,213.033333333333,24,10,11608.3531058887,0.626993186613568
173.833333333333,55.5,24,8,10924.6965604625,0.663734403438844
388.916666666667,359.75,24,4,7963.77761257754,0.317982351978641
394,372.333333333333,24,5,7959.21237183243,0.314065348727965
372,316,26,9,8263.1161297191,0.564404634309803
59.5714285714286,105.857142857143,29,7,12350.0617572183,0.614750190850588
397.444444444444,385.962962962963,29,9,7826.23880720795,0.0877309038513052
332,359.666666666667,30,9,8468.21692542644,0.551347580101916
378.857142857143,392.571428571429,30,7,7941.27534391332,0.236901833452955
387.809523809524,362.238095238095,30,7,7930.05073999877,0.239398583904765
1.73333333333333,68.8,31,5,13080.0907658291,0.506028400944763
383.962962962963,385.222222222222,32,9,7948.5424618573,0.12045919893404
386.766666666667,393.733333333333,33,10,7892.11308627288,0.33054630417784
396.833333333333,359,34,2,7941.85147184237,0.423313493214473
374.833333333333,394.7,36,10,7981.71100101951,0.379494008500322
396.833333333333,49.8333333333333,36,4,8579.87509498442,0.615306028482838
398.592592592593,368.777777777778,36,9,7856.66759237073,0.0965734778732651
399.833333333333,376,38,2,7772.25393477411,0.19345445126393
225.833333333333,104.833333333333,41,4,10184.2553595001,0.649625102196056
394.444444444444,396.111111111111,41,3,7789.62102673066,0.112501374028556
17.5,157,42,2,12680.7606822223,0.765803584948393
390.777777777778,397.111111111111,42,6,7770.67172787115,0.157459365041049
395.133333333333,343.066666666667,42,5,7909.34761268347,0.318808039820536
396.5,366,42,10,7828.06236342743,0.0319122537912877
398.571428571429,397.47619047619,42,7,7754.21689515231,0.0803437795956104
118.833333333333,173.833333333333,44,4,11257.0462844842,0.635056345943433
391.888888888889,396.555555555556,44,3,7792.00120377267,0.143389480369432
399.833333333333,396.5,45,8,7760.03279451496,0.0948798217792367
83.8333333333333,3.16666666666667,46,4,12267.0676274145,0.654547117978705
165.166666666667,254.833333333333,46,4,10517.9498501757,0.635641154023432
173.857142857143,32.0952380952381,46,7,10968.3429505543,0.632201184970399
259.833333333333,195.833333333333,46,4,9543.67320061972,0.740766586536223
396.047619047619,323.428571428571,46,7,7937.0492131184,0.229818954024296
396.555555555556,399.388888888889,46,6,7823.82650095572,0.444016223690897
33.952380952381,302.238095238095,47,7,11885.1511195881,0.62277985903599
387.481481481481,359.777777777778,47,9,7973.80067987221,0.132109531822788
391.666666666667,399.5,47,4,7797.71285720202,0.0747650883244736
394.52380952381,97.0952380952381,49,7,8476.53706578111,0.55007586952566
397.37037037037,312.222222222222,49,9,7982.18370966583,0.0878705331960415
373.333333333333,372.444444444444,50,9,7971.55385165328,0.0895333149750713
398.777777777778,394.666666666667,52,9,7773.19555157323,0.091594324491017
391.333333333333,397,56,3,7781.87928915343,0.143040853100809
391.833333333333,393,58,6,7788.13282927356,0.0251629430298759
394.52380952381,394.428571428571,60,7,7832.04496515973,0.27742194674658
41.8333333333333,399.833333333333,61,4,11441.4301723613,0.631340418814267
395.222222222222,395.888888888889,62,3,7798.26586992864,0.12645187874761
2.75,65.5833333333333,66,8,12985.8817709998,0.626757969893526
387.714285714286,371.761904761905,68,7,7925.62795985675,0.246310104826107
395.033333333333,336.966666666667,69,10,7893.46203953409,0.0580046020966461
397.033333333333,341.633333333333,69,10,7906.32182355741,0.314995164981186
399.666666666667,317.666666666667,69,9,7934.97456012252,0.121079082539583
46.8333333333333,1.66666666666667,71,4,12662.4793758441,0.630888894047538
58.625,79.7083333333333,71,8,12508.1297292508,0.724242775360818
388.740740740741,378.777777777778,71,9,7921.54728789531,0.0837637506467996
388.833333333333,381,71,4,7931.17700738608,0.322860733025395
396.4,394.866666666667,72,5,7783.70897124173,0.194797415909099
395.833333333333,397.5,73,8,7791.33638885196,0.202900809975952
375.625,222.708333333333,74,8,8428.18166788102,0.503640454771675
361.3,397.4,75,10,7981.64360907193,0.0630102423338534
385.933333333333,395.866666666667,75,5,7851.37848499847,0.349825643505204
389.833333333333,352.166666666667,76,4,7979.63777563889,0.31318781247502
366.761904761905,324.857142857143,77,7,8274.67191394355,0.609031360484732
399.733333333333,351.866666666667,77,5,7958.60750786005,0.655800293978231
392,391.166666666667,79,10,7776.54863362749,0.122354948674845
395.333333333333,380.666666666667,82,9,7888.65349503566,0.088926579233582
393.740740740741,376.814814814815,86,9,7892.74044882307,0.120371066963721
125.833333333333,125.833333333333,88,4,11446.8537370324,0.655939851471358
395.833333333333,399.833333333333,88,8,7869.84447219218,0.475002717022977
398.037037037037,348.777777777778,88,9,7878.46129727123,0.0755991564396156
62.875,218.75,91,8,11975.5868788818,0.622627125948468
388.166666666667,184.666666666667,91,2,8392.28123940393,0.526300052560293
397.833333333333,395.055555555556,91,6,7741.38232125826,0.053563937232428
85.8333333333333,61.1666666666667,92,4,12175.7147811379,0.69602338690942
387.25,335.916666666667,92,4,7968.26582385285,0.313481933243223
392.222222222222,395.888888888889,92,3,7777.83001614429,0.135298391251881
396.47619047619,397.952380952381,92,7,7820.31162155364,0.234323699480795
399.666666666667,340.583333333333,93,4,7971.64673801351,0.319962760458806
348.708333333333,365.958333333333,95,8,8342.78608763839,0.512869900341614
363,386.833333333333,95,6,8227.35455774142,0.515337066598295
399.166666666667,389.666666666667,96,2,7778.7209504664,0.147793363221438
399.666666666667,398.095238095238,96,7,7761.92253336985,0.0923592210847721
59.8333333333333,255.833333333333,97,4,11829.0688659175,0.638695147201315
122.666666666667,274.166666666667,97,10,10916.529449364,0.614196852077547
183.833333333333,125.666666666667,97,2,10711.010375456,0.843645598334375
372.809523809524,399.571428571429,97,7,7960.34711655113,0.236633701543666
379.833333333333,338,97,10,8098.63583257438,0.522551809964709
399.481481481481,351,97,9,7977.80985647747,0.531031142993209
397.055555555556,395,98,6,7753.15453598518,0.173378451006946
41.8518518518519,51.5555555555556,104,9,12744.4879533395,0.610397485027129
177.916666666667,222.791666666667,105,8,10407.6866414794,0.618322205853294
387,387.555555555556,107,9,7931.97223169463,0.140665163984642
386.916666666667,227.833333333333,107,8,8322.97483503887,0.526523257084381
15.9166666666667,67,111,4,13001.3634416515,0.65071253004334
384.566666666667,394.1,111,10,7919.62559214397,0.326165190816135
393.833333333333,374,111,4,7977.78684316641,0.422947037516446
390.111111111111,346.703703703704,112,9,7878.19648100352,0.083152060188884
7.5,292,113,10,12178.5125625838,0.62935094922587
137.166666666667,273.066666666667,113,10,10712.1434941096,0.611931090405042
144.833333333333,1.83333333333333,113,4,11435.6491106749,0.669469975086115
394.8,356.066666666667,113,5,7933.24323398104,0.448944070852429
394.833333333333,386.833333333333,113,4,7872.85273395727,0.314031267887892
398,390.833333333333,113,2,7794.10193263617,0.150718389178825
382.916666666667,379.583333333333,115,4,7983.03785731129,0.366155800104483
395.52380952381,386.761904761905,115,7,7779.01863813164,0.144876570735329
381.851851851852,376.111111111111,116,9,7955.39768240119,0.0746967277822162
